train/fire01.jpg	,	fire
train/smoke38.jpg   ,	smoke
train/smoke39.jpg   ,	smoke
train/smoke40.jpg   ,	smoke
train/smoke41.jpg   ,	smoke
train/smoke42.jpg   ,	smoke
train/smoke43.jpg   ,	smoke
train/smoke44.jpg   ,	smoke
train/smoke45.jpg   ,	smoke
train/smoke46.jpg   ,	smoke
train/smoke47.jpg   ,	smoke
train/smoke48.jpg   ,	smoke
train/smoke49.jpg   ,	smoke
train/smoke50.jpg   ,	smoke
train/smoke51.jpg   ,	smoke
train/smoke52.jpg   ,	smoke
train/smoke53.jpg   ,	smoke
train/smoke54.jpg   ,	smoke
train/smoke55.jpg   ,	smoke
train/smoke56.jpg   ,	smoke
train/smoke57.jpg   ,	smoke
train/smoke58.jpg   ,	smoke
train/smoke59.jpg   ,	smoke
train/smoke60.jpg   ,	smoke
train/smoke61.jpg   ,	smoke
train/smoke62.jpg   ,	smoke
train/smoke63.jpg   ,	smoke
train/smoke64.jpg   ,	smoke
train/smoke65.jpg   ,	smoke
train/smoke66.jpg   ,	smoke
train/smoke67.jpg   ,	smoke
train/smoke68.jpg   ,	smoke
train/smoke69.jpg   ,	smoke
train/smoke70.jpg   ,	smoke
train/smoke71.jpg   ,	smoke
train/smoke72.jpg   ,	smoke
train/smoke73.jpg   ,	smoke
train/smoke74.jpg   ,	smoke
train/smoke75.jpg   ,	smoke
train/smoke76.jpg   ,	smoke
train/smoke77.jpg   ,	smoke
train/smoke78.jpg   ,	smoke
train/smoke79.jpg   ,	smoke
train/smoke80.jpg   ,	smoke
